EntryID	taxonomyID
O43508	9606
P30870	83333
Q9ZQX7	3702
Q7KK29	7227
Q9Y231	9606
A4JYG5	7955
Q2NKQ1	9606
Q7RTS7	9606
O04527	3702
Q23924	44689
Q9D1T0	10090
A0R0W9	246196
Q9VXJ5	7227
Q86SG7	9606
Q9M0J3	3702
Q57VB2	185431
Q8IJ55	36329
E9LHC8	9031
Q8I3C7	36329
D3TI82	7955
Q966I6	6239
F1LR02	10116
Q9BQD3	9606
Q71U33	4530
Q9L2H5	100226
J3QRM9	9606
Q9WZ73	243274
F8W876	9606
G5EGM3	6239
Q9HCM2	9606
P82890	7227
A0A0B4KFZ2	7227
P87143	284812
Q8MR40	7227
Q3EBF7	3702
A0A2R8QLU2	7955
P23500	559292
Q9SSM7	3702
Q8AWC6	7955
P62850	10116
Q9Z2I7	10116
A0A3Q1MB73	9913
P0C414	4530
A0A8I5ZQX0	10116
A0A5F9ZH38	9606
P35507	9913
Q8BGQ1	10090
F1QYI0	7955
Q5U308	10116
O54743	10090
P03468	211044
Q55EI0	44689
Q59NQ5	237561
O49006	3702
D4A6C6	10116
P43773	71421
Q95NH6	7227
Q93561	6239
Q583D9	185431
Q90WK1	9031
Q5TLZ9	7955
Q90VV9	7955
Q8NGI8	9606
Q7K112	7227
Q55804	1111708
Q9VBA8	7227
M9NDL5	7227
Q96I59	9606
P85110	180856
A2Y720	39946
P40222	9606
Q6P9P2	7955
B8A606	7955
Q7AP54	169963
Q3UMT8	10090
Q6V6U5	7227
P11204	11670
P26918	644
A0A0R4IVJ5	7955
Q9C8D1	3702
P28276	10315
A7MCN9	7955
Q9BGI0	9913
P47037	559292
Q6P1K8	9606
Q9D1E6	10090
Q9VDL1	7227
Q641Y0	10116
Q96EU6	9606
G3KGY2	7955
Q8VXX5	3702
Q86ZV0	510516
B5DEP7	10116
Q16718	9606
Q5B2L2	227321
O14190	284812
Q9W374	7227
J3KT43	9606
O13956	284812
C0LSN9	7955
P10084	7227
Q76C29	7955
Q9LYF8	3702
P9WHL5	83332
Q24145	7227
P11558	79929
A0A8I6AJD7	10116
O53406	83332
Q9V4U9	7227
Q8JFS5	7955
P08461	10116
Q642J7	7955
E9QG40	7955
P12526	10116
Q07457	559292
Q9C683	3702
A0A8I6ALZ8	10116
Q8IPN7	7227
Q8NDZ0	9606
Q8CJ11	10116
H2FLH3	6239
Q8SUS7	284813
Q08CJ6	7955
Q09694	284812
A0A8I6AUM8	10116
Q96JM7	9606
Q57UU2	185431
O60269	9606
A0A024RBE2	9606
P17105	10116
Q8CDD8	10090
F4IEY4	3702
Q689D6	3702
Q5AWZ9	227321
P47159	559292
Q9DCD0	10090
P01571	9606
E7F9I7	7955
Q91YQ5	10090
Q10667	6239
E9QI84	7955
O35152	10116
A9JSU5	7955
Q585B8	185431
P84798	9913
P81605	9606
O94461	284812
Q91V14	10090
O43172	9606
A1ZBH1	7227
Q62264	10090
Q9P2E5	9606
O96824	7227
Q6WZB0	1960
F1SHI5	9823
P97826	10116
Q9P780	284812
A0PDV0	7227
Q5U2N1	10116
Q01252	630
Q39186	3702
Q5JY90	9606
Q90607	9031
P84213	8348
I7GPX8	443222
A0A024QZV9	9606
Q9ZR04	3702
Q9I332	208964
Q8WU67	9606
Q95WV4	5691
F1SD45	9823
Q8K4N3	10090
Q12296	559292
Q5A5S3	237561
Q9BZE2	9606
O60664	9606
P50390	9823
Q8TCU6	9606
F1NT98	9031
E6Z0R4	687861
A0A1D8PFP2	237561
Q57X89	185431
P32316	559292
Q03375	559292
O14161	284812
D4A5D3	10116
Q9BYD5	9606
Q386A1	185431
P97874	10116
Q2GIB5	212042
P41759	6183
Q38BU1	185431
Q9KWQ5	101510
A5KUH4	391574
P08637	9606
O43164	9606
P30084	9606
Q5W7F2	3702
P0A9W0	83333
Q8GAV4	562
Q57ZL6	185431
Q80UF4	10090
I3QNT4	391904
O35327	10090
E5RIK9	9606
Q86NV2	7227
F1RDN8	7955
O00444	9606
G5CIM3	7955
Q8RY24	3702
Q9D273	10090
G5EC77	6239
Q8MII7	9913
Q9NVG8	9606
Q9BYQ0	9606
F4HV67	3702
O94475	284812
Q9SEZ3	3702
P43667	83333
Q9I970	8022
P14152	10090
P08090	284812
Q384E9	185431
C8VIN1	227321
Q0VDC6	9606
A0A0B4KG43	7227
Q8BY87	10090
Q5DTY9	10090
P22329	9031
Q38FB7	185431
A0A8I5ZND2	10116
P10423	83333
Q5GLZ0	10090
P0AB24	83333
Q5A2T6	237561
Q6FVE4	284593
Q6P7D5	10116
O54950	10090
B2RU80	10090
Q6UW02	9606
Q6ZNE5	9606
Q6ZP29	9606
Q9FKT3	3702
A0A0G2JZY6	10116
G5EBN9	6239
Q6AWV7	3702
P08920	10090
Q6NYA8	7955
Q9CQZ1	10090
Q870L3	227321
O88689	10090
Q9CRD0	10090
Q9DAJ2	10090
P62324	9606
E7ENE5	9606
O95402	9606
Q7KZN9	9606
C0HLZ9	7227
D6RHD5	9606
Q84LH4	39947
Q9UL41	9606
P33568	10116
A0A024R1P3	9606
Q38FD4	185431
P60192	10116
Q4Q9M6	5664
Q8WYQ4	9606
Q7YU80	7227
Q38814	3702
Q9FWR5	3702
Q9U364	6239
Q5AUM3	227321
E7FB07	7955
Q29016	9823
E1VA04	768066
A0A0R4IW44	7955
Q40640	4530
Q9C9Q4	3702
Q5J4V9	83309
A0A1B0GWZ8	7955
Q2F6K5	4530
Q6FTW2	284593
Q95PX7	6239
Q9STM3	3702
P0AFM6	83333
Q8T3B9	6239
A0A6I8PRA0	9606
Q8I302	36329
P0AE39	83333
Q9QY02	10116
Q9XYZ2	7227
C1FW07	2725
P26218	83333
P0AFW4	83333
D3ZDS9	10116
Q8JZR0	10090
Q9U3V9	7227
P40384	284812
A0A024QZ23	9606
Q96B02	9606
P0CE43	10116
Q13077	9606
P71592	83332
Q9BYW2	9606
P91350	6239
Q385N3	185431
Q8K1T0	10090
Q8W1E3	3702
Q57U60	185431
Q9SPU7	3702
Q7M6Y6	10090
P34250	559292
A0A8I6A5F2	10116
Q8IK41	36329
J3KN38	9606
Q9C0A1	9606
Q584R7	185431
B9EKI3	10090
Q06179	559292
P11868	83333
Q9CRA9	10090
P49935	10090
Q9BRD0	9606
L0MN91	7227
A0A024RD80	9606
Q680I5	3702
Q7L2Z9	9606
Q3V113	10090
P61803	9606
Q9UKL3	9606
Q91VJ4	10090
Q6FPV9	284593
P43699	9606
F6NKG5	7955
A0A8I6GKW5	10116
A1Z6S0	7227
P25061	208964
P51402	559292
P41151	3702
P43535	559292
A0A060X1Z3	8022
P43542	559292
Q9W3N8	7227
Q8T0I2	7227
A8MX07	9606
D3ZTE0	10116
Q8RXS5	3702
Q9R063	10116
Q8GUK1	3702
Q9M9E2	3702
Q308N0	48386
Q9Y2C3	9606
E7F5E1	7955
Q9GKK8	9598
Q7T337	7955
Q8K4Q6	10090
Q12009	559292
P42158	3702
Q19131	6239
Q7Z6K1	9606
Q8GS71	3702
A0A8I5ZQ07	10116
B0S7W7	7955
Q9BK28	7227
B7YZJ4	7227
A3KNJ2	7955
P02625	10116
Q8N446	9606
O88207	10090
Q9CIV7	272623
A3SK19	89187
Q6FMJ8	284593
A0A0B4K7F3	7227
Q9VD52	7227
Q9PU56	7955
O89042	10116
P38751	559292
Q09387	6239
Q3U882	10090
Q9D1Z3	10090
Q8WW14	9606
Q9NWB6	9606
P30539	831
A0A0G2JTU9	10116
Q8IVW4	9606
Q8I0C2	7227
Q04883	485
Q9ZGI1	54571
Q9WTV7	10090
Q62261	10090
Q9VKI2	7227
J3KNS1	9606
Q9W768	7955
P29496	559292
Q9I1N7	208964
Q14644	9606
Q582D6	185431
P11959	1422
Q5TCX8	9606
Q93ZQ2	3702
Q9UYB9	272844
Q9VR69	7227
A0A0D9SFG7	9606
Q6ZNH5	9606
Q9V392	7227
Q9LT35	3702
F8W3Z7	7955
Q7LCB3	9606
O43027	284812
Q9VZL2	7227
A1DRY3	9606
A0A140VKB1	9606
Q5U430	10090
P61313	9606
A0A5F9ZI31	9606
Q99PV2	10116
H0Y6W5	9606
P76044	83333
Q149I6	10090
Q9ZPV9	3702
Q5LSJ5	246200
A0A0G2KGA4	7955
Q8CH84	10116
Q5ZK28	9031
Q8MZ14	7227
A0A8I5Y9T6	10116
A0A0B4KGK7	7227
D6XF60	185431
A0A8I6B3N3	10116
O88824	10090
Q9W253	7227
Q16595	9606
Q3KPK4	8355
Q7ZU53	7955
Q9I1Y3	208964
B4ZJA4	7227
P08101	10090
Q584T8	185431
B3H4G8	3702
Q7SZN2	7955
Q9W747	7955
Q7T2P6	7955
D3YLD4	7955
F1RRA0	9823
Q64627	10116
D0IMZ8	6239
Q9LJN2	3702
P84839	70019
P35268	9606
Q382C7	185431
A0A060YJC3	8022
Q59EA4	9606
Q9XXR3	6239
Q6PFM2	7955
Q9UNM6	9606
O57523	8022
Q9VM12	7227
O44386	7227
O94330	284812
P62858	10090
F1LRZ9	10116
Q5UW37	10090
Q9KP75	243277
P36119	559292
Q8NHM4	9606
Q9XYS3	44689
O74765	284812
P77390	83333
O77237	7227
Q20787	6239
Q9VWE4	7227
Q9SJX8	3702
Q60722	10090
Q9ZVA7	3702
Q57VE2	185431
O42374	7955
Q9JLK7	10090
Q9HB71	9606
O96014	9606
P54886	9606
Q9LT68	3702
P34116	44689
P03879	559292
Q9N4C3	6239
Q9CAN3	3702
O59805	284812
Q9FXA0	3702
Q00651	10090
E9PQN9	9606
Q9P1P4	9606
P94077	3702
Q6TCF8	7955
Q8Y6C8	169963
A5HZ59	441771
A7WPL6	4097
Q5SJ85	300852
A2IDD5	9606
E9R876	330879
Q6UPE1	10116
Q9Z137	10116
Q9C5U0	3702
Q00P20	7955
Q9VPH7	7227
P48775	9606
Q6XFR2	7955
F2X2F0	9913
Q9QYY0	10090
F1QHF8	7955
C0LGI2	3702
Q9D7Z6	10090
Q8I3E7	36329
Q9LV21	3702
Q8SXY2	7227
P21401	11589
Q9KP51	243277
Q5AR31	227321
Q13618	9606
Q08909	559292
Q8GWJ7	3702
O43347	9606
Q12870	9606
A0A0A8K9B1	9606
F1S912	9823
Q00618	559292
C3RT24	110107
Q6NVC5	7955
P11521	330779
Q9FKZ0	3702
Q38CK0	185431
A0A8I6API9	10116
E9PLB3	9606
Q8BV66	10090
Q9DFZ0	7955
P60369	9606
Q13404	9606
X5DR09	9606
A0A0S2Z4Y3	9606
Q57ZV9	185431
Q2U616	510516
Q57YA8	185431
Q195J1	7955
O80919	3702
Q8IGK4	7227
P42881	284812
E7FG81	7955
Q6WQ24	7955
Q76EI6	10116
G5EE59	6239
P07812	9031
Q55781	1111708
Q28943	9823
Q8C1Q4	10090
A0A1D8PNC6	237561
Q57XV2	185431
Q59WD3	237561
P29067	10116
P91944	7227
P01865	10090
Q6NZY7	9606
B1NA68	7955
Q5BL99	7955
Q9GZR1	9606
Q9ERE4	10116
Q9PVM0	8355
F4JIN3	3702
Q99728	9606
Q6P8I6	10090
O53695	83332
Q4G0F8	10090
P19020	10116
Q9NZJ0	9606
P10176	9606
A0A060X6Z0	8022
Q5U0W6	7227
F4K645	3702
C9DTM6	7998
Q6FUQ9	284593
Q7JQK2	7227
P36605	284812
P51670	10090
Q8LG89	3702
Q9ULD2	9606
Q763T4	5062
P38856	559292
B3DLK2	7955
A1Z893	7227
Q9JKB3	10090
O54783	10116
Q8WV90	9606
P23561	559292
Q12476	559292
Q53044	269796
E9PR05	9606
Q920A9	10090
P0DO16	3847
P29268	10090
O43286	9606
O25338	85962
Q01703	7955
J3QSU0	9606
Q9LPC3	3702
Q9LZ83	3702
Q5BIA1	7227
Q9FIU6	3702
M9PBZ4	7227
Q9NQ89	9606
P27657	10116
A0A0G2K174	10116
G4NEB8	242507
Q6R8G5	3702
A0A8A1UD83	10116
O14043	284812
F6QTA4	9606
Q8MX81	7227
A4D1B1	9606
A0A140VKD3	9606
Q800Q5	7955
P03252	10515
O04046	3702
Q50744	79929
Q9C7I8	3702
A7SFB5	45351
A0A2R8Q191	7955
Q6ZBH6	39947
E9QC56	7955
P31379	559292
Q8MR48	7227
Q9C9S0	3702
Q57UZ7	185431
O80977	3702
F2Z4T4	7955
P9WH87	83332
Q9NS18	9606
Q94529	7227
F1QCJ5	7955
Q9NQC1	9606
Q04863	10090
Q8NDC0	9606
Q50DZ8	9615
O15706	44689
X1WHK9	7955
E3TDR7	7998
Q2W8P5	342108
Q7JWF1	7227
Q9H9H4	9606
Q38AP3	185431
Q567N5	7955
C8V1V6	227321
Q382P1	185431
A2BIR2	7955
Q9BQT9	9606
Q54CF9	44689
P9WJY9	83332
O13034	7955
P00761	9823
Q6NYH5	7955
F6NZK1	7955
O34680	224308
Q98SN3	9031
P28301	10090
Q95Y95	6239
Q8N4F4	9606
P32754	9606
H0YEX5	9606
Q80UU9	10090
Q8BHA1	10090
Q5TA56	9606
Q8VEN2	10090
Q386B1	185431
A1MB48	9606
Q4WV91	330879
P40416	559292
Q9N3Z3	6239
A0A0G2JZA1	10116
Q8C0L9	10090
E9QFQ0	7955
Q9N9Z5	7227
Q22666	6239
A0A1D8PPB2	237561
P0A3F4	1140
Q96LB4	9606
P00646	562
Q5ZIZ6	9031
Q8VCQ3	10090
Q564K5	9031
P0AES4	83333
Q9UBS5	9606
H0YED9	9606
Q8C2E7	10090
P45131	71421
O60346	9606
Q8AUT3	7955
Q9Z1M7	10090
Q38CP0	185431
P19491	10116
A0A024R704	9606
Q95T69	7227
P60517	10116
Q91WS0	10090
O94362	284812
Q9VTH4	7227
Q91XC9	10090
Q70Q42	10116
A0A494C085	9606
Q9Y5Q3	9606
F8W0K0	9606
F4IZ80	3702
Q8VY73	3702
Q7Z7F0	9606
Q5B994	227321
P52870	559292
A0A140VKG2	9606
A1Z833	7227
Q8R416	10116
F6TFC9	10090
Q9SVD1	3702
G5EBY0	6239
Q9Z221	10116
K7EIY0	9606
Q9P786	284812
Q5E5Y7	312309
A0A8I5ZLF3	10116
P20109	10090
P94109	3702
Q9LZ39	3702
Q9BQ08	9606
Q96E17	9606
P19637	10116
D2KC46	9615
Q40963	15957
Q3ZBU7	9913
Q9I5U2	208964
D4A0R1	10116
Q05823	9606
B3DI32	7955
Q9XUS8	6239
Q3YNE2	7227
Q47N06	269800
Q06629	559292
Q24595	7227
A0JMM4	7955
C0HJM5	1200835
Q9NPD3	9606
Q96N06	9606
Q553W9	44689
P30181	3702
A0A0R4IWB3	7955
Q9VEC1	7227
A0A0R4IE87	7955
P86475	1402
Q7KN92	7227
O88766	10116
I3V6A7	3469
O74948	284812
Q7T2G8	8030
C0HJX5	7227
P18119	8355
I6LNU4	7955
Q8R2Q8	10090
Q86D12	6239
C0H540	36329
Q3MHU0	10116
Q6NQJ6	3702
Q5MFV0	39946
F4JRH5	3702
P80225	10116
Q9NWU5	9606
Q8K1S3	10090
O42908	284812
Q7Z3F1	9606
B4DJE6	9606
Q2PE37	7227
P86546	10090
A0A571BDK1	10090
A0A1D6GQ67	4577
Q9LFM0	3702
Q9LDF2	3702
Q7KSH7	7227
Q6UVY6	9606
F5GXG6	9606
Q9VVK8	7227
P49651	10116
Q19491	6239
Q05015	559292
Q3U7R1	10090
P34790	3702
E9PSA5	9606
O49652	3702
A0A024R7R9	9606
Q9UNY4	9606
A0A024R5C6	9606
Q2G028	93061
Q2RSQ7	269796
A0A8I6A8E0	10116
Q91757	8355
Q9HCJ0	9606
Q9N1R6	9986
Q02793	559292
Q94AC8	3702
O08759	10090
A0R5M8	246196
S4R1I5	10090
P34446	6239
P16700	83333
A8KBK2	7955
O49020	3635
P15807	559292
E5RIA4	9606
Q8I2S7	36329
B4E2Q0	9606
Q9W0X2	7227
P15007	7227
Q9XJ61	39947
O14556	9606
Q14119	9606
A8E7S5	7955
C0LGF5	3702
H3BUF6	9606
Q9CR56	10090
Q9QY53	10090
Q14088	9606
Q96B97	9606
Q2LJ24	7955
Q62627	10116
E1JGP3	7227
Q99JY0	10090
Q5B563	227321
Q9BTE7	9606
P15385	10116
A0A075TXZ8	27334
Q8BKW5	10090
A0A178VFA3	3702
D4A4W8	10116
Q820A5	208964
Q5BD38	227321
F4J670	3702
B4UN33	284593
D2CFN3	7955
Q385F2	185431
P9WPT3	83332
Q9R7B5	1063
Q9WVP1	10090
O70596	10116
B8A458	7955
Q9LVM1	3702
P26378	9606
Q9HTB3	208964
Q9XPI8	44689
P49637	3702
Q9US15	284812
P50278	559292
A4YGR1	399549
Q8TCE9	9606
Q92ET8	272626
A0A2R8QTG3	7955
Q9HUX1	208964
O06834	294
Q9CXV9	10090
P00842	367110
O48651	4054
P62076	10116
Q5RKL5	10116
Q86B50	7227
O75023	9606
Q8IP11	7227
Q9M9S4	3702
F1QEB7	7955
Q8N884	9606
P89113	559292
Q9VAX3	7227
Q6ENI0	4536
Q0VAM2	9606
Q84RL7	4577
P41047	10090
Q2YRC8	359391
Q19370	6239
A2RSF9	10090
Q9C616	3702
A0A1W2PNR9	9606
Q7Z2T5	9606
G3V203	9606
C8VQL3	227321
P0CW23	9606
Q3L255	9031
Q4Q3K2	5664
Q3V3V9	10090
P0C432	4530
P39332	83333
Q9N0E7	9913
Q02376	9913
P13233	10116
P15269	44689
Q57ZV3	185431
B0S6R3	7955
P48378	9606
O81077	3702
F8W3V6	7955
Q9FHS0	3702
Q5CPU3	353152
P11260	10090
Q6Q419	7955
Q95209	9986
A0A0R4IW35	7955
Q6DUW8	3702
A4GVE9	5661
P23381	9606
P46937	9606
Q9LN09	3702
P60204	227321
Q5AI21	237561
A0A2R8QAP3	7955
O59248	70601
P08964	559292
P25809	10116
Q2TJF6	7955
Q54T71	44689
Q90WX2	7955
P36975	7227
P08583	10254
A0A2K1YKA4	3694
Q9GRC4	6680
Q9NZ53	9606
Q59E14	7227
X5DNI1	9606
Q6P952	7955
Q3T903	6239
P16638	10116
O93406	7955
A0A178W7C6	3702
Q9XVM9	6239
Q6JIY5	7955
D3DEL8	6239
Q5T7F5	9606
A0A1P7Y0A2	4054
Q92834	9606
F4KU78	760192
Q9XVS0	6239
Q9QZC5	10116
G5EB49	227321
A0A8I6ASR7	10116
Q9P7D3	284812
Q32M07	10090
Q90663	9031
C0SV91	3702
P21683	553
Q8BWF0	10090
P50462	10090
Q8IGZ0	7227
Q59DT4	7227
Q6AY14	10116
Q9N491	6239
P38698	559292
P97297	10090
O15539	9606
Q69ZF3	10090
Q6AXV0	10116
Q10478	284812
O70187	10116
A0A0R4IN30	7955
Q3LFM3	6239
Q9UTD1	284812
A2T3S5	450149
Q9ZVZ9	3702
Q38072	10724
P21873	1422
Q12525	559292
A0A482N8M8	28576
O35780	10116
Q9CWU0	10090
A0A0R4ITE7	7955
P07288	9606
Q88RB9	160488
Q7TPS0	10090
Q8BNJ6	10090
O46080	7227
O42284	9031
O14013	284812
Q5B4G0	227321
A0A024R5Z3	9606
P53040	559292
Q8S8K1	3702
O94411	284812
Q5TZK7	7955
Q55G87	44689
A0A1D6KL43	4577
Q99JN2	10090
Q920P1	10090
Q9HBW9	9606
Q2F963	39946
Q585Q8	185431
Q86KB1	44689
Q6IN02	10116
Q7XR52	39947
Q8WZJ9	284812
Q3TTY0	10090
P14650	10116
Q8JHY1	8022
Q06510	559292
Q504M8	10090
Q5U117	7227
O74922	284812
O21799	39947
Q6QHC5	9606
A0A8I6AKJ4	10116
P02463	10090
O61938	6239
A3QJU3	7955
O59794	284812
Q38D22	185431
Q8TDL5	9606
A1L4L9	9606
Q3IXP7	272943
Q2TXQ8	510516
Q9VHJ4	7227
P21514	83333
B2RE38	9606
P01887	10090
Q9FF65	3702
P38438	10116
Q9NEG1	7227
A1Z8P2	7227
O95237	9606
Q46898	83333
Q86TI2	9606
B0BCZ1	9606
Q8MQX3	7227
A0A0R4IGC5	7955
P63018	10116
Q2THW6	10116
Q9UT35	284812
G3V7Q4	10116
O45144	6239
Q9JMA9	10090
P08337	83333
Q9LKR1	3888
Q66HW5	7955
O82645	3702
A0A140VJG8	9606
P53937	559292
Q38AI3	185431
O73706	9031
E7FBZ4	7955
Q925I1	10090
P84829	8439
Q8H118	3702
O60755	9606
Q38ED2	185431
Q1G1A4	3702
Q9I917	7955
Q63648	10116
P37297	559292
Q15700	9606
Q99LL5	10090
P9WQA5	83332
E7F1N5	7955
Q5WMQ1	39947
B1WB81	7955
Q382D7	185431
Q00915	10090
O60114	284812
Q99PW8	10090
P41939	559292
P77494	83333
Q8VZQ5	3702
Q78HU7	10090
P01097	559292
P9WHU7	83332
Q9CQC9	10090
O55035	10116
F4JSV3	3702
Q582N5	185431
O13620	284812
P51175	10090
P0C522	39947
Q4V427	7227
Q9I477	208964
Q9NR50	9606
P98077	9606
Q61038	10090
A0A0R4IHP9	7955
Q9ZFV7	99287
Q8MR33	7227
P07329	354
Q5ND29	10090
Q8K385	10090
Q80XH2	10090
Q9PU53	9031
Q06732	9606
Q9CR58	10090
O80626	3702
Q9LJF3	3702
Q9WVC0	10116
A0A2R8Q922	7955
Q9H0U6	9606
Q9M2P9	3702
F8VWU8	9606
Q00947	559292
Q20481	6239
A8WFU8	7955
Q6TH46	7955
Q9NZZ3	9606
O17054	6239
M9NF67	7227
Q48MT7	264730
Q9HUJ8	208964
Q76NM2	36329
Q16850	9606
O08774	10116
Q9M1I7	3702
Q96EA4	9606
P16177	10116
Q23651	6239
Q8WV15	9606
P54687	9606
C9JSZ1	9606
A0A0R4IQ43	7955
F4IGF6	3702
A9JRH0	7955
F7FF45	10116
D3VVH9	9606
Q90696	9031
Q5XI63	10116
O95789	9606
E9Q3M5	10090
Q9VBK7	7227
P68919	83333
Q08CT0	7955
Q9FGL9	3702
A0A8I5ZTY9	10116
H0YDZ5	9606
Q57VW8	185431
B8ZXI1	10090
Q04119	559292
Q5TCY1	9606
Q8N8J7	9606
Q9BVW6	9606
Q7KRW4	7227
Q8VII6	10116
P53722	559292
P32641	559292
Q9VGW9	7227
F1MFD1	9913
P33335	559292
Q3V4B9	10090
Q75FB3	284811
Q7ZVG9	7955
A8JGB0	3055
Q9ESV6	10116
Q6VYM3	7955
F8VW41	9606
Q71WH7	265669
Q6DBA5	3702
Q4V7D0	10116
O60609	9606
D5K8A9	9823
O33185	83332
A0A0H2V8B5	199310
B8A530	7955
O54796	10090
Q9UTK6	284812
Q9QXG4	10090
Q12979	9606
Q24454	7227
Q38A72	185431
Q5ID22	7955
Q65ZB3	6239
Q15952	9606
O74823	284812
Q0PKX3	7955
Q9W734	9031
Q9C635	3702
Q9NFB6	36329
Q99394	559292
Q8CHI5	10116
P16048	3888
P53843	559292
D5MCQ3	6239
Q8IAS6	36329
O00571	9606
Q9DD55	8030
Q20229	6239
Q8CGP0	10090
Q9VTH0	7227
P93664	3055
Q8IZ57	9606
E7ET07	9606
P54351	7227
B0B9M3	471472
Q91VS7	10090
Q5XF12	3702
P97953	10090
A0A286YA28	7955
Q8T3F2	6239
Q9HFR0	284812
Q9M9E0	3702
P70302	10090
O59778	284812
Q9UIK4	9606
P26599	9606
Q9SJM3	3702
Q6PDN3	10090
A0A067XR63	35925
Q2EEZ0	11128
Q5I2P1	10116
P0A8M3	83333
Q965H3	6239
Q9URU6	284812
B8JKS6	7955
Q2PJ21	10335
A0A0R4IVC3	7955
Q9ZUB9	3702
G5EEU6	6239
Q9Z0I7	10090
O43524	9606
P47170	559292
A0A5H1ZR48	6878
Q8LLV8	3702
Q8IKH8	36329
P21816	10116
P25162	7227
O75116	9606
C0HJY1	28958
P55917	9940
Q8SWY7	7227
D3ZEC8	10116
P07901	10090
Q93YQ1	3702
P73376	1111708
A0A8I5ZNT3	10116
Q0WT48	3702
A0A0R4IRV0	7955
A0A087WXK8	9606
Q61144	10090
F4JHZ4	3702
Q8L3A9	59406
Q9CY28	10090
B0M1K7	8022
A0A0B4LFW3	7227
Q3UHF7	10090
F1QL72	7955
Q57VG4	185431
P10628	10090
F4JNS8	3702
Q387L8	185431
Q8R4C0	10116
O94369	284812
Q21629	6239
M9MSQ5	7227
Q9Z2F6	10090
O06418	83332
Q9UM82	9606
O15432	9606
Q00668	227321
D3ZJ76	10116
P0AES6	83333
Q9QYJ4	10116
Q0WL44	3702
P86782	3864
Q381Z9	185431
F4JQG2	3702
P35579	9606
Q95RG8	7227
Q9SKF8	3702
A7VK00	9823
P0A6Q6	83333
F1R532	7955
Q9C8Y3	3702
Q9HCN3	9606
Q8WWB5	9606
G3MU81	6239
P26393	99287
A1ZAK4	7227
A0A024RDT4	9606
O88244	10090
Q9W482	7227
Q9P7V4	284812
X1WH62	7955
P09528	10090
Q95ZG3	44689
Q9FH56	3702
A0A0J9YJ34	7955
Q9ESS0	10090
Q0WUQ1	3702
Q2M1J6	9606
Q84WT8	3702
I7MK25	312017
A0A0G2KD98	7955
Q8IY95	9606
P49621	10116
P40422	559292
Q3UYS4	10090
P08473	9606
Q9JIS8	10090
Q9LIR8	3702
Q9VQA7	7227
Q8K557	10090
Q9LXJ3	3702
E1JGY9	7227
Q9FXH1	3702
P38849	559292
C0HM53	75702
Q9LS94	3702
O42707	284812
Q9U5W7	7227
Q10146	284812
Q7Z270	5702
P62857	9606
F2Z4V3	7955
Q59289	485917
O57420	7955
F4JIU4	3702
Q8MLQ0	7227
Q15717	9606
F1NHX1	9031
Q0J235	39947
F1QBG1	7955
M9NE13	7227
E1C762	9031
P38850	559292
D1YSG4	7227
P26196	9606
Q38A90	185431
Q9C030	9606
Q8VHW8	10116
Q8I384	36329
F4K975	3702
P16573	10116
Q9NVL8	9606
A8R0U7	10090
O43182	9606
F4HPA7	3702
Q9H201	9606
Q8BUG8	10090
Q9SRS9	3702
Q496D7	9606
A3KNW3	7955
P0ADE8	83333
A7IQE5	78245
Q20518	6239
F1Q6J2	7955
G5EG59	6239
Q80XL6	10090
E9QCV2	7955
Q2TY91	510516
A2Q5W1	3880
Q38EF6	185431
P50704	10090
A2CE73	7955
Q9CAR3	3702
O15541	9606
Q96NW7	9606
P09011	10116
Q62758	10116
Q5B4M9	227321
Q9WXM1	243274
Q9UQL6	9606
F1QSR0	7955
O81716	3702
F4JU14	3702
P53973	559292
U3NEE3	9031
Q95RB1	7227
P59328	10090
Q8RWW7	3702
Q6ZN57	9606
O52378	54061
E9Q4Y4	10090
A0A024RA24	9606
A0A2R8YEZ4	9606
Q60362	243232
Q39196	3702
Q54DV5	44689
Q51371	208964
O49621	3702
Q2LIP4	364099
Q95Q35	6239
O75923	9606
Q9UNP9	9606
B3KYC2	6239
P54873	3702
A0MJA4	9615
Q9FA27	1496
Q2KHI9	10090
A0A2R8QHY4	7955
Q9FXB2	3702
Q9P6R2	284812
P16458	200597
Q9VUL8	7227
P15927	9606
A0A1D8PQV0	237561
O88952	10090
P53610	10116
P25651	559292
P54849	9606
Q4V503	7227
Q9SLB9	3702
Q9NSU2	9606
Q9SPL3	60698
Q8IKE7	36329
Q9CA36	3702
A0A1D8PCZ5	237561
Q59385	83333
F1QGG1	7955
A0A669KBH2	9606
Q24062	7227
Q7SX73	8022
Q8W1E5	3702
F1M798	10116
Q64HY5	9031
O42657	284812
Q9WUZ5	10090
A7LPE6	6239
O94759	9606
O13974	284812
A0A0B4LHN5	7227
Q8G8B6	53412
A9C3V3	7955
Q12018	559292
R9QMW6	3353
F1QRX4	7955
A0A286YBT4	7955
Q9XTG7	6239
Q580G8	185431
A0A2R8Q7H7	7955
Q62227	10090
F4HU33	3702
F8VWY4	9606
Q8L7R5	3702
Q4Q0M0	5664
P07110	562
Q9H7C4	9606
H0YNW3	9606
A0A3B3ITW1	9606
B0G181	44689
P25361	559292
P52701	9606
Q4U0E8	7955
Q389E9	185431
Q9Y2L5	9606
Q811U4	10090
Q05636	559292
Q8IXL7	9606
F9XMW3	336722
P30432	7227
F4IT48	3702
